what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258786468376
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258786469099
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1258786469292
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258786470947
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258786473706
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258786475764
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258786477646
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258786479129
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1258786480083
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258786483253
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258786483878
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258786486757
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258786487370
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258786487566
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258786539243
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258786543296
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258786543605
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258786658295
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258786664160
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258786665874
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258786666888
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258786668016
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258786670864
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258786673356
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1258786673912
