what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790922749
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258790922801
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.window.nextEditor",1258790922801
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790923499
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790923586
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258790923685
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.window.nextEditor",1258790923686
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790925613
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790925688
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258790925782
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.window.nextEditor",1258790925782
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1258790933860
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258790935225
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790935758
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790938623
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790939063
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258790946144
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790952880
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1258790952887
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258790956310
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258790957043
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1258790959173
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258790959471
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790962665
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790963244
