what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850929935
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850930918
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258850930953
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850962192
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850967998
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850969976
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850976345
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258850978208
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258850978746
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258850982440
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850982725
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850983810
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258850985872
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850987225
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850988357
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850988611
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850995774
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258850995809
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850997332
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258851005519
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258851008946
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258851010548
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258851018002
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258851061508
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258851069407
