what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790963433
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790970351
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258790972285
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258790973005
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790977771
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790982986
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258790985613
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1258790986459
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258790987584
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790987961
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790988444
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258790993931
closed,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258790993932
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258790994806
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1258790997193
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1258790997867
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258790999060
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790999562
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791000070
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1258791000504
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258791000817
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791001198
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791001853
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791002105
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791007288
