what,kind,bundleId,bundleVersion,description,time
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258847784700
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1258847788891
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1258847790004
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1258847791554
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1258847792160
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258847798306
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258847801697
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258847803248
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258847803890
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258847807160
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258847807779
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258847808518
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258847812024
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258847815544
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258847819091
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258847824870
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258847827569
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1258847840409
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1258847841493
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1258847843398
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1258847844429
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258847845491
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258847846268
started,bundle,org.eclipse.mylyn.java.tasks,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.tasks",1258847851219
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258847854555
