what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769323984
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769325787
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769326079
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258769329374
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769333397
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769337146
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258769337158
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769340149
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769364601
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769365226
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769365814
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769366261
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769366702
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769378344
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769379826
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1258769379955
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258769427750
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769428079
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769446725
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769447121
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769447524
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258769449701
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258769450571
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1258769456871
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258769459258
