what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258782738443
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258782940515
opened,editor,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1258782943394
activated,editor,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1258782943659
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1258782953663
opened,editor,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1258782953978
activated,editor,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1258782954049
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1258782975212
activated,editor,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1258782975441
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1258782978758
activated,editor,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1258782979111
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1258782992789
activated,editor,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1258782992987
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258782995653
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258782996417
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258782996645
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258783009508
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1258783012070
activated,editor,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1258783012229
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258783016411
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258783034154
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258783037424
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258783037718
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258783110914
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1258783116682
