what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258788757923
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1258788758016
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258788759269
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258788761482
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258788761987
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258788763277
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258788765146
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258788767673
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258788767833
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258788768736
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1258788769935
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258788773510
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258788774656
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258788775683
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258788780110
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258788780727
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258788780967
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258788789149
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258788790141
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258788790560
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258788791388
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258788803042
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258788815772
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258788824109
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258788824390
