what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258791230296
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1258791253224
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1258791254437
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1258791270566
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1258791272295
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1258791272443
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258791273349
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258791282310
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258791282525
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791282826
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791292027
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791292593
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791293488
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791293941
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791333931
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258791336589
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791336872
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791451586
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791454348
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791456695
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791456910
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791461920
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791462325
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791462767
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791463218
