what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1258791597185
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258791599850
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258791613768
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791614539
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791615392
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791616014
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791616131
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258791616300
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.window.nextEditor",1258791616300
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791616973
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791617059
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258791617247
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.window.nextEditor",1258791617247
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791617362
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791635094
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258791636840
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258791637418
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258791653089
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258791655160
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258791659047
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258791660611
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791664223
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791669503
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258791669525
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791669921
