what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794127200
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794127302
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258794127412
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.window.nextEditor",1258794127412
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258794128028
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258794130121
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258794131375
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1258794131856
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1258794132194
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258794133219
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258794134303
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1258794137387
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258794141568
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794142080
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794142182
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258794142342
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.window.nextEditor",1258794142342
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794143522
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794143608
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258794143820
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.window.nextEditor",1258794143820
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794146071
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794146121
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258794146129
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258794156969
