what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.open.hierarchy",1258794398216
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794399001
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794399768
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794420746
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794425000
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794969875
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258794969910
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794972629
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794972634
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794972637
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794974177
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794974190
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794983326
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794983418
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794985267
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794985616
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.ide.ant",1258794986179
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,"org.eclipse.jst.j2ee.xdoclet.runtime",1258794986193
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1258794986297
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1258794986313
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1258794986333
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1258794986357
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1258794986370
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.405.v200905022002,"org.eclipse.jst.server.generic.ui",1258794986378
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.506.v20090817,"org.eclipse.jst.server.generic.core",1258794986389
