what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258768982487
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258768990875
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258768990920
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1258768992647
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1258768995834
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258768996117
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258768996161
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1258769001710
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769009170
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769014393
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258769016973
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1258769022151
opened,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.JavadocView",1258769022903
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.JavadocView",1258769022916
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1258769023831
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769030507
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769034866
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769047186
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769061378
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769062890
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769068833
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769088510
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769088593
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1258769090816
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1258769091246
