what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258794060495
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794061740
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794062802
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794063050
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794079843
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258794079865
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258794087211
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258794089476
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794090922
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794095943
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258794095964
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258794097132
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258794102337
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1258794106168
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1258794106869
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1258794110396
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1258794116507
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258794118191
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258794118880
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258794123721
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258794124044
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794126027
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258794126115
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258794126207
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.window.nextEditor",1258794126208
