what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258789112563
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258789112816
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258789195209
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258789195702
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258789196201
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258789196758
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258789197203
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258789197619
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258789330179
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258789339459
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258789340004
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258789340225
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258789466270
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258789469049
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258789469644
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258789469851
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258789470656
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258789474269
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258789479561
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258789483240
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258789490308
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258789491396
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258789491920
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258789492333
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790230885
