what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258783339312
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258783667543
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258783669152
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258784253021
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258784253503
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258784942798
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258784943609
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258784945541
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258784945915
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258784953432
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258784953886
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258785267114
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258785268841
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258786372292
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258786372831
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258786373463
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1258786375122
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1258786375306
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258786377542
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258786380798
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258786381425
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258786389040
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258786391570
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1258786392636
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258786396946
