what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856268831
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856269087
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856269714
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856270071
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856270171
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258856270270
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.window.nextEditor",1258856270270
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258856272026
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856272372
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856272458
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258856272547
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.window.nextEditor",1258856272547
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258856273193
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856275267
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856275342
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258856275427
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.window.nextEditor",1258856275427
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856275870
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856275961
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258856276061
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.window.nextEditor",1258856276061
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1258856280199
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1258856280909
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1258856291773
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1258856292430
