what,kind,bundleId,bundleVersion,description,time
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258790473786
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1258790473825
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258790490001
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258790490943
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790492403
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790527716
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1258790529618
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1258790529757
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258790530708
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790531638
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790532091
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790532634
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790738304
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1258790740164
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258790740453
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258790743983
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1258790752948
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258790753186
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790757832
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790758391
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790758624
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790764089
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258790764955
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1258790767293
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790769278
