what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1258781342893
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258781343871
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1258781345682
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258781345939
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258781348550
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258781355460
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258781359051
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258781359430
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258781363306
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258781363559
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258781364046
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258781364302
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258781364708
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258781369650
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258781371392
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258781371796
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258781372375
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258781372591
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258782207832
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.ClassFileEditor",1258782210631
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.ClassFileEditor",1258782210754
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1258782210779
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258782212271
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.ClassFileEditor",1258782212271
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258782212481
