what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252108408124
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252108414819
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252108414834
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252108430533
opened,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1252108430751
opened,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.VariableView",1252108430892
activated,perspective,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugPerspective",1252108430970
opened,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.BreakpointView",1252108431719
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.StepOver",1252108436352
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1252108439441
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Terminate",1252108440423
opened,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1252108450051
opened,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1252108450160
started,bundle,org.eclipse.search,3.5.0.v20090526-2000,"org.eclipse.search",1252108450269
opened,view,org.eclipse.mylyn.tasks.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1252108450378
activated,perspective,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.JavaPerspective",1252108450456
activated,editor,com.google.gwt.eclipse.core,1.1.0.v200907291526,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1252108450503
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.perspectives.showPerspective",1252108450565
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.JavaPerspective",1252108450565
closed,view,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.ProjectExplorer",1252108452079
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.window.closePerspective",1252108452094
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252108455791
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252108457507
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252108463872
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1252108465120
