what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769238897
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769240209
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769246256
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769249854
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1258769261450
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258769263502
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258769263705
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769264146
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258769269210
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769274993
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769278972
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769279017
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769280201
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769285189
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1258769285193
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769286490
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769286901
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769290771
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769310380
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769314810
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769315668
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769315761
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769318981
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258769322397
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258769323659
