what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850763318
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850767977
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258850767996
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850768834
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850769319
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258850770455
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1258850775845
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258850777945
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850778288
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850780603
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258850780635
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850781043
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850781482
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850782045
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850784796
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1258850784802
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258850784962
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850793961
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850801552
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850801901
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850804976
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258850805679
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258850806215
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258850806839
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258850809828
