what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258848700169
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258848703796
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258848704658
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258848705288
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258848705493
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258848782415
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258848783305
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258848783658
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258848784357
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258848786667
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258848787753
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258848788688
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258848790067
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258848796878
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258848806519
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258848806555
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258848806621
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258848807555
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1258848811267
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258848818627
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1258848819556
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1258848819938
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258848820733
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258848821815
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258848838630
