what,kind,bundleId,bundleVersion,description,time
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258853657263
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1258853659490
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1258853659638
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258853670001
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1258853682767
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1258853682903
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258853686156
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258853688172
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1258853688960
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258853692348
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258853693123
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258853693339
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258853697880
error,log,,,"null",1258853700475
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258853700946
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258853703520
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258853704091
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258853705596
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258853709098
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258853710909
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258853711330
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258853711766
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258853714947
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258853716396
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258853717034
