what,kind,bundleId,bundleVersion,description,time
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258793236901
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793240563
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793240956
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793241178
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793242080
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793242274
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793243724
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793244310
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793244763
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793245016
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793246198
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793247352
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793247796
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793248660
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793249287
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793253633
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793254738
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793255985
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793333664
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793334141
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793334509
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258793337200
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258793338008
closed,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258793338008
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258793339864
