what,kind,bundleId,bundleVersion,description,time
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258851171498
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1258851172142
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258851173287
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258851173534
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258851176136
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258851176171
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258851176538
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258851177403
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258851178716
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258851180123
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258851180408
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258851180941
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258851181154
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258851236350
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258851236953
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258851237208
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258852870347
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1258852874225
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1258852874372
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258852875125
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258852875724
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258852876248
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258852880805
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1258852882188
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258852882496
