what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856147827
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856149021
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856149544
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856149793
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856159898
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856160734
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856161518
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856162080
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856216793
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856217683
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856218125
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856218484
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856224812
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258856227219
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1258856230697
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258856232309
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258856235943
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1258856243384
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1258856244014
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258856244716
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856245073
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856249287
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856249894
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856265803
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856268051
