what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791855162
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791870081
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791872465
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791873355
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791873715
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791876781
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791877456
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791878584
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791879031
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791936276
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258791937174
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258791937415
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258792129103
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258792131152
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1258792132665
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258792132899
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1258792133565
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258792133823
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258792134196
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793165867
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793166919
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793185070
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793185645
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793186095
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1258793188316
