what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258778130751
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258778136445
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258778137131
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258778157037
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258778157692
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258778203946
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Terminate",1258778205428
activated,perspective,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.JavaPerspective",1258778207198
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258778207198
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1258778209647
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1258778212627
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258778214873
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1258778214905
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258778219613
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258778219801
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258778219988
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258778222796
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258778224453
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258778226242
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258778227318
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258778229159
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258778229455
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258778231374
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258778231686
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258778233152
