what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258855874357
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1258855878698
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258855881003
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258855885364
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.rename",1258855885376
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258855886901
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258855892335
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1258855895962
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258855899073
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258855899302
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258855900169
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258855900374
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258855901647
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258855901930
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258855920207
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1258855922424
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258855929831
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258855930562
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1258855930582
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258855936726
opened,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1258855939416
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1258855939484
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258855939536
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258855948779
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258855950587
