what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258855624554
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.show.outline",1258855624590
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258855626189
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1258855626762
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258855628116
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1258855629034
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258855630627
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258855637350
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1258855638734
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1258855639003
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258855640743
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258855641214
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258855642349
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1258855643445
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258855646223
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258855657736
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258855659763
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258855675352
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.navigate.open.type",1258855675365
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258855680491
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1258855682235
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258855684054
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258855684719
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258855689432
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258855691261
