what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258856294055
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856294417
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856296830
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856297256
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856643535
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258856645760
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.cssResourceEditor",1258856646568
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258856647419
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258856650108
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258856650319
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856650945
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856651512
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856651768
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856663316
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856670515
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856754741
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258856759062
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856759144
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856820354
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258856820978
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856821210
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258856867240
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1258856870076
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258856870767
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1258856871806
