what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258775210326
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258775496078
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258775506963
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258775507531
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258775552710
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1258775552716
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258777507862
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258777509920
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1258777512434
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258777514136
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258777515803
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258777517145
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258777518618
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258777521286
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1258777521302
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258777521469
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1258777523786
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258777527096
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258777527432
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258777528664
executed,command,,,"AUTOGEN:::com.google.gwt.eclipse.core.editors.gwtJavaEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1258777530493
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258777531010
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258777531842
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258777531855
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1258777531886
