what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1258783184999
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258783185132
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258783190237
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258783191448
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258783192082
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258783192435
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258783194599
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258783196354
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1258783196383
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258783196536
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258783201848
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258783202857
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258783270679
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258783272182
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258783287126
activated,editor,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1258783289237
closed,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1258783289237
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258783290121
closed,editor,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1258783290121
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258783292492
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258783293115
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258783293484
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258783315510
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258783317456
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258783319620
