what,kind,bundleId,bundleVersion,description,time
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258793516413
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1258793516904
activated,view,com.google.gwt.eclipse.oophm,1.1.101.v200911161426,"com.google.gwt.eclipse.oophm.WebAppLaunchView",1258793526723
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793587890
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793616729
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793617212
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793617537
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1258793619704
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793620356
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793620795
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1258793623859
opened,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258793624152
activated,editor,com.google.gwt.eclipse.core,1.1.101.v200911161426,"com.google.gwt.eclipse.core.editors.uiBinderXmlEditor",1258793624384
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793633313
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793633842
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793634053
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793667008
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793670115
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793760502
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258793762182
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258793767716
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258793771100
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258793774320
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1258793775377
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258793776364
