what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790798122
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790804935
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790808404
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258790811617
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790812069
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790813664
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1258790821186
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1258790825853
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1258790826059
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258790833808
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790834124
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790836774
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258790841223
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790841778
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790844658
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790845168
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790851218
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790852786
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1258790856281
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1258790858327
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258790858923
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1258790860378
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1258790861388
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1258790862021
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1258790863228
